unique_post_id,content,stress
thread_17706265_starter,"شوهرم خونه داشت
شغل داشت ماشین داشت باغ داشت
وسایل خورد و خوراک خونه رو میخرید( ن با دست و دلبازی در حدی ک مثلا مرغ و برنج تو خونه باشه دیگ مثلا شیر ماست وسایل سالاد سبزی و میوه و تنقلات نمیخرید)
پول تو جیبی ماهانه بهم میداد مثلا در حد یه تومن ب پول الان ، اما غرغرم میکرد بابتش گاهی پیش اومد گریه کردم ک داد دیگ لباسمو مانتو خرجام با خودم بود .
بیرون نمیبردم با خانواده و دوستاش میرفت
من اکثرا تنها بودم
برای غذا خوردنم میرفت با دوستاشو خانوادش میخورد
دوست دختر داشت
مریض میشدم دکتر با زور و دعوا میبردم
خسیس بود
الان چندساله جدا شدم هیچ خاستگاری نداشتم
داداشم بهم میگه هیچکس تو رو نمیگیره دیگه
منم خانپادم ضعیفه قشر کارگریم پایین شهر خودمم بیکارم کارم هرجا میرم یا حقوقم کم میذن یا اذیت میکنن امروز فرذا میکنن نمیدن ترجیحم ک نرم سرکار خداقل ارامش داشته باشم بابامم اعتیاد داره
الانم پدر مادرم پیرن و فکر قدیمی و سنتی اجازه نمیدن بیرون و تفریح برم تنها یا با دوستی کسی نمیزارن ، خودشونن توان ندارن نمیام
ن تفریح دارم ن بیرون
وضع مالی بابام خوب نیست شرایط خورد و خوراکم مثل خونه شوهره
حتی ی تلوزیون ندارم بابام اجازه نمید کسی دست ب کنترل بزنع
ن تابستون اتاقم کولر داره
ن زمستون بخاری
اواره م تو سالن و تو اتاق مامانم
شوهرم اولویتش من نبودم
الانم اولویت هیچکس نیستم بمیرمم کسی براش مهم نیست
الانم مریض شم بابام دااااااد و فریاد میزاره ک بخاد ی قرص سرماخوردگی برام بخره حتی
ینی شرایطم هیچ فرقی نکرده
اون موقع ی سقف بالا سرم و ی تلوزیون و کولر بیشتر داشتم
الان نگرانم مامان بابام نباشن دور از جون شون پیرن چکنم
خودمم از مردا میترسم
دختر ساده و بی زبونیم حریف ادم بد و باسیاست نمیشم
۳۲ سالمه
خیلی خستم
دیگه نمی دونم چکار کنم",8.74074074074074
thread_11308009_starter,"دو روز دیگ میرم تو ۳۴ هفته خیلی بی حالم دیشب اصن نخابیدم خیلی بد بود فرض کنید ۲ ک خوابم برو ۴ بیدار شدم بعد ۵ . ۶ . ۹ وای اصن مرده بودم هم از درد کمرم و لگنم هعی می‌پریدم از خواب هم سرما خوردگیم گیج بودم اصن لبامم خشککک
تو این ساعات ک یخورده خوابم می‌برد خواب بدم دیدم 😐  همش فکر میکنم بچم میخاد بیاد",6.370370370370369
thread_16129988_starter,یه دکتر زنان لطفا معرفی کنین بهم که قبول کنه سزارین کنه.راستش بچه اولم طبیعی بود و مردم و زنده شدم دیگه نمیخوام تجربه اش کنم .کسی و سراغ دارین سزارین کنه و گیر نده که حتما طبیعی باید به دنیا بیاری؟,5.37037037037037
342013534,"کلا پسرا دیگه تن به ازدواج نمی‌دن دلیلش توقع بسیار بالای دخترا پول کم و احتمال طلب مهریه هست
بسیار دختر دم بخت مجرد دور وب من میبینم و بسیار پسرایی که از پول خرج کردن ناتوانند
الان یه تاپیک بزن ببین دخترا حاضرند بدون جشن وطلا و خرید عروسی فقط با عشق با یک آدم پاک با درآمد عادی زندگی کنند یا میریزن سرت میگن وا...ما ارزشمندیم",2.0
374820957,"🤣🤣🤣🤣🤣🤣🤣
زن دلیل شده رو قشنگ گفتی
پسر
عموی دامادمون یکی از قاضیای رده بالاست طوریکه پرونده شهرام جزایری هم زیر دستش بود ولی اینقدررررر ساده زیست و خاکی که نگو هم خودش هم خانمش بیان خونت اولین جایی که میبینن میشینن اصلا آدم شرمنده میشه تو روشون اینقدر که ساده خودمونی هستن هیچی هم از دار دنیا واموال دور خودش جمع نکرد فقط با حقوق کاریش زندگی کرد
ولی فامیل شما واقعا فرق داشته دیگه 🤣🤣🤣
حالا چرا اون لباس آورده جلو شما کوک زده😅😅",1.0
315483616,"باردار هستم سونو واژینال دادم هفته پنجم بارداری
دوستان کسی رفته سونو توده کیستیک به قطر ۴میلی متر  مشکوک به ساک حاملگی باید ۳هفته دیگه برم سونو شرایطش مثل من بوده باشه و همه چی اکی",2.3703703703703702
351399461,استارتر شما شوهرتو از تو اشغالی پیدا کردی اخه خیلی آشغاله 😑😑😐😐,2.0
400959905,"دوستم به خانمش میگفت بچه دوم ناخواسته رو نمیخام سقطش کن
خانمش هی لفتش داد چون میخاست بچه رو یه دختر ناز بود
الان باباش اینقد دوسش داره میگه اگه سقط میشد الان من جهنمی بودم",1.6296296296296298
thread_16485903_starter,"دوستان من از ۸ هفته طول سرویکس شکمی بود ۲۸
عمل سرکلاژ رفتم پیش یه دکتر دیگه  دکتر خودم انجام نداد
اون دکتره ازم سونو واژینال گرفت ۱۹ بود طول ، فقط دو روز بعد عمل خون ریزی داشتم ، دو هفته بعدشم احساس فشار داشتم الان بهترم
دکتر خودم که هر ماه ویزیت میشم گفت اگه درد و خون ریزی نداری استراحت نسبی داشته باش
سونو انومالی هم طول سرویکس  شکمی  کرد یکی زیاد شده بود
۲۸ بود
ی جورایی نیمه مطلقم ، مادرم پیشمه کارام می‌کنه
برا دستشویی و حمام و غذا بلند میشم میشینم
خونم ۱۰ تا پله داره ، اگه برم یکم بیرون اشکالی داره؟
اونایی که تجربه داشتن بگن استراحت نسبی یعنی چی با شرایط من",4.62962962962963
406828203,رفتم ۷ هفته ولی یکی شون نرمال نیست و کم هست ..بابت این نگرانم ..الان ۸ هفته و ۲ روزم ..دیگه سونوی بعدیم انتی هست تو ۱۴ بهمن,3.3703703703703702
thread_15407174_starter,"سلام مامانا
من بارداری دوممه و ۷ هفته و ۳ روزم
هفته پیش دکتر بودم فشارمو گرفت ۱۲/۸ بود گفت فشارت بالاس باید آسپرین بچه بخوری
من نخوردم آسپرینو از اونموقع هرروز فشارمو گرفتم معمولا ۱۰ رو ۸ این حدودا بود یکبارم ۱۱ روی ۸
حالا امشب غروب ۹ روی ۵ بود فشارم بعد یه دفعه تپش قلب گرفتم حالم یجوری شد فشارم شده بود ۱۱ رو ۸ یه دونه آسپرین خوردم
خطرناک نیست واسه جنین؟
اخه خیلییی کم لک هم داشتم که بخاطرش ۱ هفتس شیاف میزارم ترسیدم یه وقت باعث خونریزی بشه
اصلا فشار نرمال تو بارداری چنده؟ فشار ۱۰یا ۱۱ بالاس؟",5.37037037037037
thread_14467942_starter,"الان تو هفته 37 هستم و تصمیمم زایمان طبیعی هستش
ولی حتی یک روز دیگه هم نمیتونم صبر کنم
تمام جونم میخاره
بیشتر از یک ماهه خواب ندارم. تو شبانه روز کلا 2-3 ساعت میخوابم
انقدر کلافه ام که شب تا صبح فقط گریه میکنم
چیکار کنم زودتر دنیا بیاد
واقعا به غلط کردن افتادم",8.37037037037037
413382183,فهمیدم مغز من کارش از شست و شو گذشته باید از بیخ تعویض شه🙄,2.0
344145952,اونم باید بزنه حتما.  شهر ما هم واکسن نبود من رفتم مرکز استان بهداشت مرکزی اونحا زدم براش به عنوان مهمان. بعد شش سالگی دیگه هر ده سال ی بار میشه دوگانه بزرگسال هم هست,1.0
thread_15183213_starter,"دوستان من مرداد ماه سقط کردم، الان میخوام دوباره باردار بشم ولی خیلی میترسم بازم سقط بشه، دفعه قبل 8هفته بود قلبش تشکیل نشد خودش سقط شد خیلی عذاب داشتم، الان جرات نمیکنم اقدام کنم
رفتم دکتر گفت تو همه چیت نرماله، شوهرمو نوشت آزمایش اسپرم
بنظرتون از چی میتونه باشه؟بازم تکرار نشه؟😢",5.7407407407407405
thread_17798894_starter,"اول بارداری ۶۵ کیلو بودم حالا شدم ۸۱
من چجوری رژیم بگیرم بعدش اخه نمیخوام تپلکی بشم",2.9999999999999996
294428629,مگه همسرت از طرف خدا اومده.بخاطر حرف بی فکر اینقدر خودتو اذیت نکن.قوی باش و اعتماد به نفس داشته باش.عمر هر کسی دست خداست .صدقه بده و بسپرش به خدا.دختر دایی من بچهاش سقط میشدن .اینقدر رفت دکتر نتیجه نگرفت.دیگه دکتر رفتنو ول کرد.بعد یه مدت خود بخود بچهاش موندن و الان یه دختر و پسر داره.عمر دست خداست.,1.0
