unique_post_id,content,stress,prescreen_score,prescreen_class_name
thread_17397394_starter,"چون یبوستم با روزی ۸ لیوان اب ولرم و کره و روغن زیتونم حل نمیشه
نکنه سردی روده دارم😭😭
حاملم هیچی تاثیر نمیذاره بهم فک کنم از ویتامین دی هس
یه هفته تو اب زیاده روی کنم؟ تا درست شم
بعد پرخوری کنم تندتند دفع داشته باشم تا مدفوع نمونه یبوست بگیرم؟",3,6.0413980599551,Very High
thread_17706265_starter,"شوهرم خونه داشت
شغل داشت ماشین داشت باغ داشت
وسایل خورد و خوراک خونه رو میخرید( ن با دست و دلبازی در حدی ک مثلا مرغ و برنج تو خونه باشه دیگ مثلا شیر ماست وسایل سالاد سبزی و میوه و تنقلات نمیخرید)
پول تو جیبی ماهانه بهم میداد مثلا در حد یه تومن ب پول الان ، اما غرغرم میکرد بابتش گاهی پیش اومد گریه کردم ک داد دیگ لباسمو مانتو خرجام با خودم بود .
بیرون نمیبردم با خانواده و دوستاش میرفت
من اکثرا تنها بودم
برای غذا خوردنم میرفت با دوستاشو خانوادش میخورد
دوست دختر داشت
مریض میشدم دکتر با زور و دعوا میبردم
خسیس بود
الان چندساله جدا شدم هیچ خاستگاری نداشتم
داداشم بهم میگه هیچکس تو رو نمیگیره دیگه
منم خانپادم ضعیفه قشر کارگریم پایین شهر خودمم بیکارم کارم هرجا میرم یا حقوقم کم میذن یا اذیت میکنن امروز فرذا میکنن نمیدن ترجیحم ک نرم سرکار خداقل ارامش داشته باشم بابامم اعتیاد داره
الانم پدر مادرم پیرن و فکر قدیمی و سنتی اجازه نمیدن بیرون و تفریح برم تنها یا با دوستی کسی نمیزارن ، خودشونن توان ندارن نمیام
ن تفریح دارم ن بیرون
وضع مالی بابام خوب نیست شرایط خورد و خوراکم مثل خونه شوهره
حتی ی تلوزیون ندارم بابام اجازه نمید کسی دست ب کنترل بزنع
ن تابستون اتاقم کولر داره
ن زمستون بخاری
اواره م تو سالن و تو اتاق مامانم
شوهرم اولویتش من نبودم
الانم اولویت هیچکس نیستم بمیرمم کسی براش مهم نیست
الانم مریض شم بابام دااااااد و فریاد میزاره ک بخاد ی قرص سرماخوردگی برام بخره حتی
ینی شرایطم هیچ فرقی نکرده
اون موقع ی سقف بالا سرم و ی تلوزیون و کولر بیشتر داشتم
الان نگرانم مامان بابام نباشن دور از جون شون پیرن چکنم
خودمم از مردا میترسم
دختر ساده و بی زبونیم حریف ادم بد و باسیاست نمیشم
۳۲ سالمه
خیلی خستم
دیگه نمی دونم چکار کنم",8,5.906304829739383,Very High
thread_11308009_starter,"دو روز دیگ میرم تو ۳۴ هفته خیلی بی حالم دیشب اصن نخابیدم خیلی بد بود فرض کنید ۲ ک خوابم برو ۴ بیدار شدم بعد ۵ . ۶ . ۹ وای اصن مرده بودم هم از درد کمرم و لگنم هعی می‌پریدم از خواب هم سرما خوردگیم گیج بودم اصن لبامم خشککک
تو این ساعات ک یخورده خوابم می‌برد خواب بدم دیدم 😐  همش فکر میکنم بچم میخاد بیاد",6,5.968132652444183,Very High
thread_16129988_starter,یه دکتر زنان لطفا معرفی کنین بهم که قبول کنه سزارین کنه.راستش بچه اولم طبیعی بود و مردم و زنده شدم دیگه نمیخوام تجربه اش کنم .کسی و سراغ دارین سزارین کنه و گیر نده که حتما طبیعی باید به دنیا بیاری؟,5,4.213630573525734,High
342013534,"کلا پسرا دیگه تن به ازدواج نمی‌دن دلیلش توقع بسیار بالای دخترا پول کم و احتمال طلب مهریه هست
بسیار دختر دم بخت مجرد دور وب من میبینم و بسیار پسرایی که از پول خرج کردن ناتوانند
الان یه تاپیک بزن ببین دخترا حاضرند بدون جشن وطلا و خرید عروسی فقط با عشق با یک آدم پاک با درآمد عادی زندگی کنند یا میریزن سرت میگن وا...ما ارزشمندیم",2,4.213155590749011,High
374820957,"🤣🤣🤣🤣🤣🤣🤣
زن دلیل شده رو قشنگ گفتی
پسر
عموی دامادمون یکی از قاضیای رده بالاست طوریکه پرونده شهرام جزایری هم زیر دستش بود ولی اینقدررررر ساده زیست و خاکی که نگو هم خودش هم خانمش بیان خونت اولین جایی که میبینن میشینن اصلا آدم شرمنده میشه تو روشون اینقدر که ساده خودمونی هستن هیچی هم از دار دنیا واموال دور خودش جمع نکرد فقط با حقوق کاریش زندگی کرد
ولی فامیل شما واقعا فرق داشته دیگه 🤣🤣🤣
حالا چرا اون لباس آورده جلو شما کوک زده😅😅",1,4.199502822817522,Moderate
315483616,"باردار هستم سونو واژینال دادم هفته پنجم بارداری
دوستان کسی رفته سونو توده کیستیک به قطر ۴میلی متر  مشکوک به ساک حاملگی باید ۳هفته دیگه برم سونو شرایطش مثل من بوده باشه و همه چی اکی",2,4.212474209314678,High
351399461,استارتر شما شوهرتو از تو اشغالی پیدا کردی اخه خیلی آشغاله 😑😑😐😐,2,4.219701458399868,High
400959905,"دوستم به خانمش میگفت بچه دوم ناخواسته رو نمیخام سقطش کن
خانمش هی لفتش داد چون میخاست بچه رو یه دختر ناز بود
الان باباش اینقد دوسش داره میگه اگه سقط میشد الان من جهنمی بودم",2,3.197561335344289,Low
thread_16485903_starter,"دوستان من از ۸ هفته طول سرویکس شکمی بود ۲۸
عمل سرکلاژ رفتم پیش یه دکتر دیگه  دکتر خودم انجام نداد
اون دکتره ازم سونو واژینال گرفت ۱۹ بود طول ، فقط دو روز بعد عمل خون ریزی داشتم ، دو هفته بعدشم احساس فشار داشتم الان بهترم
دکتر خودم که هر ماه ویزیت میشم گفت اگه درد و خون ریزی نداری استراحت نسبی داشته باش
سونو انومالی هم طول سرویکس  شکمی  کرد یکی زیاد شده بود
۲۸ بود
ی جورایی نیمه مطلقم ، مادرم پیشمه کارام می‌کنه
برا دستشویی و حمام و غذا بلند میشم میشینم
خونم ۱۰ تا پله داره ، اگه برم یکم بیرون اشکالی داره؟
اونایی که تجربه داشتن بگن استراحت نسبی یعنی چی با شرایط من",5,5.980895460699685,Very High
406828203,رفتم ۷ هفته ولی یکی شون نرمال نیست و کم هست ..بابت این نگرانم ..الان ۸ هفته و ۲ روزم ..دیگه سونوی بعدیم انتی هست تو ۱۴ بهمن,3,3.206843933687196,Moderate
thread_15407174_starter,"سلام مامانا
من بارداری دوممه و ۷ هفته و ۳ روزم
هفته پیش دکتر بودم فشارمو گرفت ۱۲/۸ بود گفت فشارت بالاس باید آسپرین بچه بخوری
من نخوردم آسپرینو از اونموقع هرروز فشارمو گرفتم معمولا ۱۰ رو ۸ این حدودا بود یکبارم ۱۱ روی ۸
حالا امشب غروب ۹ روی ۵ بود فشارم بعد یه دفعه تپش قلب گرفتم حالم یجوری شد فشارم شده بود ۱۱ رو ۸ یه دونه آسپرین خوردم
خطرناک نیست واسه جنین؟
اخه خیلییی کم لک هم داشتم که بخاطرش ۱ هفتس شیاف میزارم ترسیدم یه وقت باعث خونریزی بشه
اصلا فشار نرمال تو بارداری چنده؟ فشار ۱۰یا ۱۱ بالاس؟",5,5.966838813546929,Very High
thread_14467942_starter,"الان تو هفته 37 هستم و تصمیمم زایمان طبیعی هستش
ولی حتی یک روز دیگه هم نمیتونم صبر کنم
تمام جونم میخاره
بیشتر از یک ماهه خواب ندارم. تو شبانه روز کلا 2-3 ساعت میخوابم
انقدر کلافه ام که شب تا صبح فقط گریه میکنم
چیکار کنم زودتر دنیا بیاد
واقعا به غلط کردن افتادم",8,6.100363905570703,Very High
